Country,IndicatorName,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Benin,Imports of goods and services,105563525,119280759,146375020,177504870,175369434,310056066,273695607,358269654,426542981,544738532,640336396,573489314,599216220,407709139,383416019,439038706,528367538,605659694,658511081,374259678,528906252,612872609,765003684,761325721,726769440,996482405,901705576,922869563,1041352323,1153988384,941313002,1040781136,1008383773,1228787591,1324041658,1353694980,1527544791,2211333740,2508951917,2412666747,2704018909,2819409533,2990229853,3959267908,4495019231,3648295538,3709467045,4352984751,4923520740,4900152194,3915530459,4799723190,5102216513,5932874631
Benin,Gross Domestic Product (GDP),322055483,341787647,420920211,515609659,553903483,673957826,717765317,785887967,953850384,1161734065,1484452237,1404274746,1369643303,1183358030,1135586760,1129578665,1442809953,1687767630,1749715035,1622703791,1992948719,2019866679,2283484177,2312835609,1624969037,2344819023,2758951646,2865784253,3353718682,3677394364,3519990741,3666222302,4194343347,5349257983,6190270639,6567654910,7034111113,8169048860,9787734339,9738626900,9535344463,10693320351,11141358876,12517845451,13284527425,11388160997,11821065852,12701655846,14262408080,14390708757,15686741894,17687623535,17425418044,19673284686
Benin,"Agriculture, hunting, forestry, fishing (ISIC A-B)",98108838,103894852,128345916,153710513,148129812,172740125,213480924,230598122,307594549,370055067,436803041,405315207,415926463,367159161,354037079,337424307,454210040,524974997,569244411,560593439,690655290,707837504,775058010,789127039,356611038,502905651,671067524,707657099,870404197,902224159,828649421,918321412,1064638650,1308106704,1641712277,1752869574,1942506651,2203281142,2625672949,2627379700,2464041425,2758556202,2871013878,3163936008,3403290520,3005573141,3280775529,3618576833,4002712582,3867618338,4252546317,5046093382,4686818167,4997412868
Benin,"Mining, Manufacturing, Utilities (ISIC C-E)",30711542,30610553,40046233,50714048,64309882,76021999,65102816,69760420,79628169,112154188,121644430,128550180,131414599,115599972,123765276,119969117,115703683,138305393,152446280,149363115,186239082,178526130,215340255,205368533,390134669,515256586,570752735,537823739,532426188,507905560,512799390,595580290,684432975,887003609,968452324,1081771607,1141723103,1197558905,1284176955,1278314062,1218580481,1372962766,1370606869,1538793569,1592574421,1338287119,1308774302,1366165274,1462250514,1581858088,1711755651,1896019448,1932545561,2227710569
Benin,Manufacturing (ISIC D),24999517,24917311,32598054,41281767,52348919,61882706,52994376,56785715,64818166,91294687,99019843,104641196,106972864,94099591,100746235,97656121,94184013,112582043,124092873,121583144,147000034,144630659,181342171,171756904,362826760,485604710,540549434,511524560,510121979,484312422,492230595,573333637,656120865,842328329,916681815,1029205293,1085950727,1122583382,1198995399,1189974510,1119438570,1254708363,1193479627,1367170241,1379814513,1142878266,1173981451,1221907961,1306787720,1419748247,1519717923,1676745645,1711735176,1979589665
Benin,Construction (ISIC F),10621289,10586363,13849602,17538962,22240950,26291472,22515178,24125966,27538631,38787440,42069548,44457834,45448466,39979130,42803022,41490157,40014998,47831580,52722069,51655786,61950496,63507029,75294315,77192948,122849136,173155815,175428938,165318609,163442260,155706068,147422462,196554996,207119226,277280382,300517485,337734565,346484797,396318597,444397848,466799888,498644869,566532956,518598095,619747254,587626161,527673930,547377534,552748288,626045109,765635086,843700732,1016672337,1032862735,1176145266
Benin,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",45675550,49227118,59912440,75164461,88404378,111108752,110395002,120545677,131526103,165789613,227793839,208418790,195192115,176206738,163246698,169267800,224990402,265255854,272619110,258108083,312767484,321012946,368364080,352329193,251382683,342168289,402319990,418701129,493222894,523663703,526061411,563833791,624248331,814403111,905077422,995766258,1051087983,1254250822,1473978846,1399998641,1313807100,1748498521,1801509027,2180090113,2265157899,1871674738,1913743257,2044466263,2258793359,2196508713,2283383900,2655335484,2521454384,2781277865
Benin,"Transport, storage and communication (ISIC I)",21092095,22732150,27666437,34709472,40823512,51307977,50977976,55666205,60736345,76556168,105196752,96241801,90124660,81394542,75365184,78130245,104066220,122250138,125764148,120123177,142567695,148508755,175872991,168557188,86538820,108890088,122384462,123821254,146666354,152611004,189163887,203200161,225587950,294984880,343258424,379197719,453100165,605252796,928681202,782435084,796713058,897016966,1230116235,1442077120,1508352860,1251005355,1335172972,1421288720,1589014803,1674774128,1825257255,1647330122,1915535478,2370064059
Benin,Other Activities (ISIC J-P),79323739,85491586,104048561,130536719,153529361,192960168,191722366,209344660,228421265,287933769,395560441,361996557,339023394,305844148,283727902,293995873,389737617,462873578,472553627,443538849,557929297,545399046,616610713,618355069,271916907,475766704,495956715,488232732,531975566,555287187,527988622,611290496,651302638,880831947,1035707253,1121979073,1255847609,1490612467,1884642814,2111353826,2137231915,2378125361,2413392774,2564247078,2806123480,2484952522,2449215740,2681970824,3112258226,3040117143,3404889704,3813295706,3734426717,4237160731
Benin,Total Value Added,285533053,302542622,373869189,462374174,517437893,630430494,654194261,710041050,835445063,1051276245,1329068050,1244980369,1217129697,1086183692,1042945161,1040277499,1328722959,1561491541,1645349645,1583382450,1952109344,1964791411,2226540363,2210929969,1479433253,2118143133,2437910364,2441554563,2738137460,2797397682,2732085193,3088781146,3457329770,4462610634,5194725185,5669318797,6190750308,7147274729,8641550613,8666281201,8429018847,9721692772,10205236878,11508891141,12163125340,10479166805,10835059333,11685216202,13051074592,13126511495,14321533560,16074746480,15823643042,17789771357
Bermuda,Final consumption expenditure,206921132,234034091,261071725,299839931,347807390,383134926,424314418,465904153,512591883,586784560,696510154,781580241,841046932,929974198,1020625405,1104348124,1179177045,1295135213,1425606179,1545531258,1646267339,1710472020,1759274786,1809723663,1897043856,1968811488,2046912699,2170266631,2251966868,2390135201,2253601426,2269710594,2834169798,3125214907,3051234441,3247136975,3412656000,3630344156,3963909606,4046137754,4136050882,4096452644,4090801161,4113660946,4051406013,4162395725,4305365781,4449916597,4474043952,4587832689,4253260555,4420174209,4739748947,4875400000
Bermuda,Household consumption expenditure (including Non-profit institutions serving households),181025874,204764315,228453179,262358726,304195768,335118278,371416999,407985023,448357103,512075044,609446610,679913683,721788978,793463737,868341224,937953856,1006220663,1106251070,1217251351,1314778978,1395797909,1446138968,1490936687,1539229001,1603751238,1663503732,1722503953,1826518314,1911326673,2031782859,1875881109,1860622881,2270960902,2448995967,2334679207,2493799438,2648506000,2797225041,3086838183,3145432283,3219403117,3209857338,3191093602,3230707946,3228175634,3330368815,3468365734,3619484734,3626557811,3677958646,3376858652,3521627768,3801433852,3900100000
Bermuda,General government final consumption expenditure,25895258,29269777,32618546,37481205,43611622,48016648,52897419,57919130,64234780,74709517,87063544,101666559,119257954,136510461,152284182,166394268,172956382,188884143,208354829,230752280,250469431,264333052,268338099,270494662,293292618,305307756,324408746,343748317,340640194,358352343,377720317,409087712,563208896,676218940,716555234,753337537,764150000,833119115,877071423,900705471,916647765,886595306,899707559,882953000,823230379,832026910,837000047,830431863,847486141,909874043,876401903,898546441,938315095,975400000
Bermuda,Gross capital formation,36874310,40901867,45666355,52827796,62171946,71411552,66786096,81843969,93500534,112420309,156708171,161987284,214813846,238906443,285001250,295594906,272423497,308845835,394409984,377686887,342965204,323124241,330564602,337650660,333399025,357137319,406031119,472460093,596834879,663998213,698587886,690289261,622083447,598390362,794611601,836249583,843242000,918627585,1119551693,974055753,865343354,794296809,702521011,704322000,775745797,791397160,883409658,983043007,968986247,1094850941,842868784,940628186,987177378,960800000
Bermuda,Gross fixed capital formation (including Acquisitions less disposals of valuables),37325096,41401890,46224623,53473613,62931994,72284554,67602552,82844507,94643573,113794640,158623919,163967569,217439932,241827060,288485373,299208536,275753857,312621456,399231622,382304086,347157932,327074415,334605734,341778419,337474808,361503301,410994825,465223286,579945777,643845738,677819758,673933201,585862626,547974598,766241605,836273246,843242000,918627585,1119551693,974055753,865343354,794296809,702521011,704322000,775745797,791397160,883409658,983043007,968986247,1094850941,842868784,940628186,987177378,960800000
Bermuda,Changes in inventories,-450786,-500023,-558268,-645817,-760048,-873002,-816456,-1000538,-1143038,-1374331,-1915748,-1980285,-2626086,-2920617,-3484123,-3613630,-3330361,-3775621,-4821638,-4617199,-4192729,-3950174,-4041132,-4127759,-4075783,-4365982,-4963706,7236807,16889102,20152475,20768127,16356060,36220821,50415764,28369996,-23663,,,,,,,,,,,,,,,,,,
Bermuda,Exports of goods and services,136115233,154919922,172190023,196491861,227873971,251749947,289763438,301700064,325279190,384006410,464376424,499034308,538324681,590507591,625214496,674186527,776174825,844118003,879707287,929929354,966204933,946351407,961547933,1063021510,1129445035,1175769929,1263762718,1415829535,1531711628,1529779540,1629778799,1648656515,2052966862,2323129775,2586494117,2264909382,2837092000,3327559242,3321673404,3202124004,3370007081,3316640542,3221784620,3337183000,3281476611,3325330023,3403730419,3466747727,3719871814,3841155394,3246335184,3491937236,3942413954,4309400000
Bermuda,Imports of goods and services,113153174,127960030,142265873,163344308,190027376,211258358,231817214,249636765,278846852,325247564,401790105,439875027,479287680,514111508,598271033,613505002,635051518,700180228,801716727,846719828,883989476,841362316,871876840,908214748,965283897,949211361,1005348769,1178565659,1261485998,1339881218,1423135931,1511904021,1749487317,1860172652,1508796743,1529351948,1734904000,1926320613,1893651132,1665516911,1579023176,1498077106,1484189692,1594256000,1626299037,1552148208,1619096240,1751250757,1884253374,1916492325,1519286767,1713744898,1960592196,2004000000
Bermuda,Gross Domestic Product (GDP),265536110,300883912,335519057,384122285,445553344,491733538,550599031,597643785,646442539,751525863,902432406,986968886,1101104097,1226389729,1291037115,1428256203,1585802885,1735769786,1854571887,1966357992,2034951875,2114195038,2150214657,2290221350,2382306290,2556766532,2714000000,2932715906,3130460000,3324900000,3480218951,3680483000,3937228000,4186525000,4484702566,4868135685,5368123000,6085088980,6578290955,6524292660,6634525827,6312690956,6378187595,6465755979,6413988211,6654541405,6899911485,7119542274,7225976889,7423464867,6887146767,7289488526,7827980133,8141700000
Bermuda,"Agriculture, hunting, forestry, fishing (ISIC A-B)",2043753,2315806,2582378,2956473,3429320,3784736,4237707,4599825,4975575,5784580,6945572,7595338,8475097,9440914,9938930,10988199,12196749,13371234,14288126,15140504,15605200,16237222,16694275,17655099,18289581,19208113,21000000,24000000,23270000,25000000,23281477,25480735,31319370,34407011,37857910,39025088,46388893,36889257,32101299,23291595,18987282,19754941,17947761,21225754,13541422,15165118,21184243,19620118,16980382,16402970,17596174,21213313,17208794,20797763
Bermuda,"Mining, Manufacturing, Utilities (ISIC C-E)",12567426,14240380,15879615,18179953,21087402,23272956,26058980,28285643,30595355,35568689,42709867,46711802,52114722,58044852,61101856,67587700,75062062,82161554,87779813,93042338,96237643,100199277,101785167,108367914,112551228,120599128,130000000,138000000,147820000,155870000,162833944,158563007,167519010,153171840,158548250,160198780,179900445,172144458,179816840,164752531,160571910,148272959,130610137,125317081,119727736,133765617,136399793,151315675,146527076,145645983,138013628,141233281,143637351,156764227
Bermuda,Manufacturing (ISIC D),6355821,7201911,8030929,9194260,10664637,11770073,13179161,14305074,15472861,17988119,21601247,23624939,26354391,29351767,30901963,34196513,37960501,41524418,44376708,47088828,48794527,50554821,51278365,54864126,57275411,61702901,64000000,69000000,76680000,81370000,85575314,77585684,84077144,71564885,78133818,80209716,90004255,79311070,78433816,62531693,56774474,44426032,38138674,33435522,30791911,34216064,29743196,33115671,35209858,38308081,23167170,25295649,27986996,28249616
